,WellName,unique_core_descriptions.csv,unique_core_photos.csv,unique_discovery.csv,unique_GEOLINK.csv,unique_Norwegian_shows_v2.csv,unique_public_core_images_excel_recording.csv,unique_RealLogs_Por_Perm.csv,unique_RealLogs_completion.csv,unique_stratigraphic_picks.csv,Occurances
0,34_10_4,0,0,0,0,0,0,1,0,1,4
1,2_5_3,0,0,1,0,0,0,1,0,0,4
2,6605_8_1,0,0,0,0,0,0,1,0,0,2
3,34_10_38,0,0,0,0,0,0,0,0,1,2
4,30_9_28,0,0,1,0,0,0,1,0,1,6
5,6406_3_2,1,1,1,0,0,1,1,1,0,12
6,7_7_1,0,0,0,0,1,0,1,0,1,6
7,34_10_C10,0,0,0,0,0,0,1,0,0,2
8,34_7_19,0,0,0,0,0,0,0,0,1,2
9,1_3_12,0,0,0,0,0,0,1,0,0,2
10,6507_7_A_27,0,0,0,0,0,0,1,0,0,2
11,33_9_10,0,0,0,0,0,0,1,0,1,4
12,15_6_1,0,0,0,0,0,0,0,0,1,2
13,34_10_8,0,0,0,0,0,0,1,0,1,4
14,6403_6_1,0,0,0,0,0,0,1,0,0,2
15,25_11_21S,0,0,0,0,0,0,1,0,0,2
16,2_1_A_07,0,0,0,0,0,0,1,0,0,2
17,2_4_2,0,0,1,0,0,0,0,0,0,2
18,6507_11_9,0,0,1,0,0,0,1,0,0,4
19,30_2_4,0,0,0,0,0,0,0,0,1,2
20,34_10_C_50,0,0,0,0,0,0,1,0,0,2
21,34_10_C_4,0,0,0,0,0,0,1,0,0,2
22,16_7_5,0,0,0,1,1,0,1,0,1,8
23,7224_6_1,0,0,1,0,0,0,1,0,0,4
24,25_08_05_S,0,0,0,0,1,0,0,0,0,2
25,30_4_2,0,0,0,1,0,0,1,0,1,6
26,16_5_4,0,0,0,0,0,0,1,0,1,4
27,30_6_C7,0,0,0,0,0,0,1,0,0,2
28,8_10_4,0,0,1,0,0,0,1,0,1,6
29,6507_7_A17,0,0,0,0,0,0,1,0,0,2
30,25_11_11,0,0,0,0,0,0,0,0,1,2
31,7220_11_2,0,0,0,0,0,0,1,0,0,2
32,34_10_1,0,0,1,0,1,0,0,0,1,6
33,6406_1_1,0,0,1,0,0,0,1,0,0,4
34,25_2_10,0,0,1,0,0,0,0,0,1,4
35,2_1_A_4,0,0,0,0,0,0,1,0,0,2
36,6506_12_9,0,0,0,0,1,0,0,0,0,2
37,30_6_13,0,0,0,0,0,0,1,0,1,4
38,35_12_2,0,0,1,0,0,0,1,0,1,6
39,6407_9_A_2,0,0,0,0,1,0,1,0,0,4
40,15_6_6,0,0,0,0,0,0,1,0,1,4
41,6506_12_R_4,0,0,0,0,0,0,1,0,0,2
42,16_1_7,0,0,1,0,0,0,0,0,1,4
43,7219_9_2,0,0,1,0,0,0,0,0,0,2
44,33_12_10,0,0,0,0,0,0,1,0,1,4
45,30_6_12,0,0,0,0,0,0,0,0,1,2
46,34_7_C_5,0,0,0,0,0,0,1,0,0,2
47,7_12_A_18,0,0,0,0,0,0,1,0,0,2
48,7120_8_2,0,0,0,0,0,0,1,0,0,2
49,15_6_5,0,0,0,0,1,0,0,0,1,4
50,25_2_4,0,0,1,0,1,0,0,0,1,6
51,35_9_3_T2,0,0,0,0,0,0,1,0,0,2
52,2_2_1,0,0,1,0,0,0,0,0,0,2
53,15_9_7,0,0,0,1,1,0,1,0,1,8
54,6608_10_6,0,0,1,0,0,0,1,0,0,4
55,25_8_8,0,0,1,0,1,0,0,0,1,6
56,6507_8_3,0,0,0,0,1,0,1,0,0,4
57,30_3_A_20A,0,0,0,0,0,0,1,0,0,2
58,30_9_B18,0,0,0,0,0,0,1,0,0,2
59,34_10_7,0,0,0,1,0,0,1,0,1,6
60,15_12_19,0,0,1,0,0,0,1,0,1,6
61,2_8_15_T2,0,0,0,0,0,0,1,0,0,2
62,34_10_11,0,0,0,0,0,0,0,0,1,2
63,7317_9_1,0,0,0,0,0,0,1,0,0,2
64,6707_10_3,0,0,1,0,0,0,1,0,0,4
65,25_10_7,0,0,0,0,0,0,0,0,1,2
66,15_9_21S,0,0,0,0,0,0,1,0,0,2
67,25_7_1,0,0,0,0,0,0,0,0,1,2
68,6506_11_10,0,0,1,0,0,0,0,0,0,2
69,6407_7_5,0,0,0,0,1,0,0,0,0,2
70,24_9_6,0,0,0,0,1,0,1,0,1,6
71,30_9_B03,0,0,0,0,0,0,1,0,0,2
72,34_7_17,0,0,0,0,0,0,0,0,1,2
73,6204_10_1,0,0,0,0,0,0,1,0,1,4
74,2_7_13,0,0,0,0,0,0,1,0,0,2
75,9_2_A_4,0,0,0,0,0,0,1,0,0,2
76,25_10_8,0,0,1,1,1,0,1,0,1,10
77,1_9_5,0,0,0,0,0,0,1,0,0,2
78,34_10_20,0,0,0,0,0,0,0,0,1,2
79,7_12_3_A,0,0,0,0,0,0,1,0,0,2
80,16_1_25,0,0,0,0,0,0,1,0,1,4
81,34_7_H_2,0,0,1,0,0,0,1,0,0,4
82,7121_8_1,0,0,1,0,0,0,1,0,0,4
83,6_3_1,0,0,1,1,0,0,1,0,1,8
84,7_8_6,0,0,0,0,0,0,0,0,1,2
85,30_11_2,0,0,0,0,0,0,0,0,1,2
86,16_4_9,0,0,0,0,0,0,1,0,1,4
87,25_6_4,0,0,0,0,0,0,0,0,1,2
88,34_10_14,0,0,0,0,0,0,1,0,1,4
89,7226_2_1,0,0,1,0,0,0,1,0,0,4
90,15_12_24,0,0,0,0,0,0,0,0,1,2
91,6406_2_4SR,0,0,0,0,0,0,1,0,0,2
92,31_5_6,0,0,0,1,0,0,0,0,1,4
93,33_12_3,0,0,0,0,0,0,0,0,1,2
94,34_7_30_SR,0,0,0,0,0,0,1,0,0,2
95,7_7_4,0,0,0,0,0,0,0,0,1,2
96,35_3_5,0,0,0,1,1,0,1,0,1,8
97,25_4_7,0,0,1,0,0,0,1,0,1,6
98,25_8_6,0,0,0,0,1,0,1,0,1,6
99,6506_12_K_1,0,0,0,0,0,0,1,0,0,2
100,16_11_1,0,0,0,1,0,0,0,0,1,4
101,7121_4_G_4,0,0,0,0,0,0,1,0,0,2
102,6507_7_15,0,0,1,0,0,0,0,0,0,2
103,25_8_11,0,0,1,0,0,0,1,0,1,6
104,6407_5_1,0,0,0,0,0,0,1,0,0,2
105,6507_6_2,0,0,0,0,1,0,0,0,0,2
106,2_8_18,0,0,0,0,0,0,1,0,0,2
107,25_10_9,0,0,0,1,0,0,0,0,1,4
108,34_10_C_13,0,0,0,0,0,0,1,0,0,2
109,3_4_1,0,0,0,0,0,0,1,0,0,2
110,34_10_A37,0,0,0,0,0,0,1,0,0,2
111,25_11_15,0,0,1,1,1,0,0,0,1,8
112,9_1_1,0,0,0,0,0,0,0,0,1,2
113,6507_3_L_2_H,0,0,0,0,0,0,1,0,0,2
114,9_2_4_S,0,0,0,0,1,0,0,0,0,2
115,6707_10_2A,0,0,0,0,0,0,1,0,0,2
116,35_11_4,0,0,1,0,0,0,1,0,1,6
117,30_6_C_8,0,0,0,0,0,0,1,0,0,2
118,8_3_2,0,0,0,0,0,0,1,0,1,4
119,7_12_12,0,0,0,0,0,0,0,0,1,2
120,34_10_C_2,0,0,0,0,0,0,1,0,0,2
121,7324_6_1,0,0,1,0,0,0,0,0,0,2
122,31_2_P_41,0,0,0,0,0,0,1,0,0,2
123,34_2_2,0,0,0,1,1,0,0,0,1,6
124,34_4_4,0,0,0,0,0,0,0,0,1,2
125,7321_8_1,0,0,0,0,0,0,1,0,0,2
126,7_4_1,0,0,0,0,1,0,1,0,1,6
127,16_2_16,0,0,0,1,0,0,1,0,1,6
128,7122_07_03,0,0,1,0,0,0,0,0,0,2
129,6407_2_3,1,1,0,0,1,1,0,1,0,10
130,30_3_A8,0,0,0,0,0,0,1,0,0,2
131,15_9_24,0,0,0,0,0,0,0,0,1,2
132,30_9_24,0,0,0,0,0,0,0,0,1,2
133,30_3_A3,0,0,0,0,0,0,1,0,0,2
134,33_12_B_16A,0,0,0,0,0,0,1,0,0,2
135,25_11_27,0,0,1,0,0,0,1,0,1,6
136,6507_3_3,0,0,1,0,0,0,1,0,0,4
137,7120_1_4,0,0,0,0,0,0,1,0,0,2
138,34_7_P_31,0,0,0,0,0,0,1,0,0,2
139,6506_12_3,1,1,1,0,1,1,1,1,0,14
140,2_7_26_S,0,0,0,0,0,0,1,0,0,2
141,35_9_14,0,0,1,0,0,0,0,0,0,2
142,2_4_K_09,0,0,0,0,0,0,1,0,0,2
143,7220_7_1,0,0,1,0,0,0,1,0,0,4
144,29_6_1,0,0,1,1,0,0,1,0,1,8
145,35_11_18,0,0,1,0,0,0,1,0,1,6
146,30_9_B13S,0,0,0,0,0,0,1,0,0,2
147,16_1_23,0,0,0,0,0,0,1,0,1,4
148,7_12_A07,0,0,0,0,0,0,1,0,0,2
149,7121_7_N_3,0,0,0,0,0,0,1,0,0,2
150,6407_7_3,1,0,0,0,1,0,1,0,0,6
151,34_8_13,0,0,0,0,0,0,1,0,1,4
152,25_5_A4,0,0,0,0,0,0,1,0,0,2
153,35_3_6,0,0,0,0,0,0,0,0,1,2
154,16_7_4,0,0,1,1,1,0,1,0,1,10
155,6407_12_2,0,0,0,0,0,0,1,0,0,2
156,2_7_4,0,0,1,0,0,0,0,0,0,2
157,7_12_9,0,0,0,0,0,0,1,0,1,4
158,25_8_8_A,0,0,0,0,0,0,1,0,0,2
159,34_10_A_33,0,0,0,0,0,0,1,0,0,2
160,31_2_M_42,0,0,0,0,0,0,1,0,0,2
161,6406_12_2,0,0,0,0,1,0,1,0,0,4
162,30_3_5,0,0,0,1,0,0,0,0,1,4
163,30_9_F_6,0,0,0,0,0,0,1,0,0,2
164,6507_12_2,0,0,0,0,1,0,1,0,0,4
165,7325_4_1,0,0,1,0,0,0,0,0,0,2
166,30_9_3A,0,0,0,0,0,0,1,0,0,2
167,30_11_8,0,0,1,0,0,0,1,0,1,6
168,6407_7_2,1,1,0,0,1,1,1,1,0,12
169,24_12_1,0,0,0,0,1,0,0,0,1,4
170,6507_7_A_22,0,0,0,0,0,0,1,0,0,2
171,7324_8_1,0,0,1,0,0,0,1,0,0,4
172,1_3_9_ST2,0,0,0,0,0,0,1,0,0,2
173,7222_11_1,0,0,1,0,0,0,1,0,0,4
174,6607_12_3,0,0,0,0,0,0,1,0,0,2
175,7125_4_1,0,0,1,0,0,0,1,0,0,4
176,2_7_5,0,0,0,0,0,0,1,0,0,2
177,9_8_1,0,0,0,0,0,0,0,0,1,2
178,1_5_2,0,0,1,0,0,0,0,0,0,2
179,6506_11_9,0,0,0,0,0,0,1,0,0,2
180,33_12_9,0,0,1,0,0,0,0,0,1,4
181,25_8_13,0,0,0,0,0,0,0,0,1,2
182,25_1_8,0,0,0,0,0,0,0,0,1,2
183,25_10_4,0,0,0,1,0,0,0,0,1,4
184,6506_12_L_2,0,0,0,0,0,0,1,0,0,2
185,35_8_2,0,0,1,1,1,0,1,0,1,10
186,9_4_1,0,0,0,0,0,0,0,0,1,2
187,30_6_24,0,0,0,0,0,0,0,0,1,2
188,6204_10_2,0,0,0,0,0,0,0,0,1,2
189,31_6_3,0,0,0,0,0,0,0,0,1,2
190,30_11_14,0,0,1,0,0,0,1,0,0,4
191,2_7_27_S,0,0,0,0,0,0,1,0,0,2
192,30_2_1,0,0,1,1,0,0,1,0,1,8
193,16_7_1,0,0,0,1,0,0,0,0,1,4
194,34_7_6,0,0,0,0,0,0,1,0,1,4
195,31_2_3_31_2_2_R,0,0,0,0,0,0,1,0,0,2
196,36_1_1,0,0,0,0,0,0,0,0,1,2
197,7_11_7,0,0,0,0,0,0,1,0,1,4
198,6610_2_1,0,0,0,0,1,0,0,0,0,2
199,16_4_4,0,0,1,0,0,0,1,0,1,6
200,31_2_3,0,0,0,1,0,0,1,0,1,6
201,30_9_F_26,0,0,0,0,0,0,1,0,0,2
202,30_9_3,0,0,1,0,0,0,0,0,1,4
203,1_2_2,0,0,0,0,0,0,1,0,0,2
204,30_6_11,0,0,0,1,0,0,0,0,1,4
205,6407_10_3,0,0,0,0,1,0,1,0,0,4
206,31_4_8,0,0,0,1,0,0,1,0,1,6
207,16_7_11,0,0,0,0,0,0,0,0,1,2
208,6507_5_6,0,0,0,0,0,0,1,0,0,2
209,24_12_5,0,0,0,0,0,0,0,0,1,2
210,33_9_M_4H,0,0,0,0,0,0,1,0,0,2
211,6305_5_1,0,0,1,0,1,0,1,0,0,6
212,31_2_2,0,0,0,1,0,0,1,0,1,6
213,6506_11_3,0,0,0,0,1,0,1,0,0,4
214,7120_1_2,0,0,0,0,0,0,1,0,0,2
215,15_6_3,0,0,1,0,1,0,0,0,1,6
216,7120_7_2,0,0,1,0,0,0,1,0,0,4
217,2_5_5,0,0,0,0,0,0,1,0,0,2
218,34_7_I_1_H,0,0,0,0,0,0,1,0,0,2
219,18_10_1,0,0,1,0,0,0,1,0,1,6
220,2011_02_01,0,0,1,0,0,0,0,0,0,2
221,6306_3_2,0,0,0,0,0,0,1,0,0,2
222,9_4_3,0,0,0,0,0,0,0,0,1,2
223,6610_7_1,0,0,0,0,1,0,1,0,0,4
224,15_9_A_21,0,0,0,0,0,0,1,0,0,2
225,34_7_P_42,0,0,0,0,0,0,1,0,0,2
226,1_3_5,0,0,0,0,0,0,1,0,0,2
227,30_3_A_17,0,0,0,0,0,0,1,0,0,2
228,16_7_10,0,0,1,0,0,0,0,0,1,4
229,6406_12_3,0,0,1,0,0,0,0,0,0,2
230,6204_11_01,0,0,1,0,1,0,0,0,0,4
231,15_12_6,0,0,0,0,0,0,0,0,1,2
232,6706_6_1,0,0,1,0,0,0,1,0,0,4
233,6506_7_4,0,1,0,0,0,0,0,0,0,2
234,25_9_4,0,0,0,0,0,0,0,0,1,2
235,6507_12_1,0,0,0,0,1,0,1,0,0,4
236,6609_11_1,1,0,0,0,1,0,1,0,0,6
237,6608_10_E_2_BH,0,0,0,0,0,0,1,0,0,2
238,25_5_4,0,0,1,1,1,0,1,0,1,10
239,6305_12_1,0,0,0,0,0,0,1,0,0,2
240,31_2_9,0,0,0,1,0,0,1,0,1,6
241,2003_09_02,0,0,1,0,0,0,0,0,0,2
242,6506_12_10,0,0,0,0,1,0,1,0,0,4
243,6507_7_13A,0,0,0,0,0,0,1,0,0,2
244,33_9_21,0,0,0,0,0,0,0,0,1,2
245,31_3_4,0,0,0,1,0,0,1,0,1,6
246,31_4_A_7,0,0,0,0,0,0,1,0,0,2
247,15_3_3,0,0,0,0,1,0,1,0,1,6
248,34_10_A25A,0,0,0,0,0,0,1,0,0,2
249,25_6_2,0,0,0,1,0,0,0,0,1,4
250,16_1_21,0,0,0,0,0,0,0,0,1,2
251,6707_10_1,0,0,1,0,0,0,1,0,0,4
252,34_10_47,0,0,1,0,0,0,0,0,1,4
253,16_2_1,0,0,0,0,0,0,1,0,1,4
254,2022_02_07,0,0,1,0,0,0,0,0,0,2
255,16_1_22,0,0,0,0,0,0,0,0,1,2
256,15_3_9,0,0,1,0,0,0,1,0,1,6
257,15_9_6,0,0,0,0,1,0,1,0,1,6
258,34_10_17,0,0,1,1,0,0,0,0,1,6
259,35_11_1,0,0,0,1,0,0,1,0,1,6
260,6507_3_4,0,0,0,0,0,0,1,0,0,2
261,25_4_5,0,0,0,1,1,0,0,0,1,6
262,2_4_23,0,0,1,0,0,0,0,0,0,2
263,6507_7_C_3,0,0,0,0,0,0,1,0,0,2
264,30_3_A12,0,0,0,0,0,0,1,0,0,2
265,34_7_25,0,0,1,0,1,0,0,0,1,6
266,31_5_2,0,0,0,1,0,0,0,0,1,4
267,6608_10_8,0,0,1,0,0,0,1,0,0,4
268,2_11_4,0,0,0,0,0,0,1,0,0,2
269,30_11_6,0,0,0,0,0,0,1,0,1,4
270,34_7_10,0,0,0,0,0,0,1,0,1,4
271,6608_10_C_4_H,0,0,0,0,0,0,1,0,0,2
272,35_11_11,0,0,0,1,1,0,1,0,1,8
273,2_11_A_1_B,0,0,0,0,0,0,1,0,0,2
274,34_11_A_3,0,0,0,0,0,0,1,0,0,2
275,6507_7_B_3_H,0,0,0,0,0,0,1,0,0,2
276,34_10_32,0,0,0,0,0,0,1,0,1,4
277,33_9_L_4H,0,0,0,0,0,0,1,0,0,2
278,6406_6_1,1,0,0,0,1,0,1,0,0,6
279,30_6_17,0,0,1,0,0,0,1,0,1,6
280,6608_8_1,0,0,0,0,1,0,1,0,0,4
281,7_12_A_3,0,0,0,0,0,0,1,0,0,2
282,30_6_21,0,0,0,0,0,0,1,0,1,4
283,6406_12_3_A,0,0,0,0,0,0,1,0,0,2
284,6407_6_7,0,0,1,0,0,0,1,0,0,4
285,25_11_23,0,0,0,1,0,0,1,0,1,6
286,35_3_3,0,0,0,0,0,0,0,0,1,2
287,6506_11_5S,0,0,0,0,0,0,1,0,0,2
288,34_8_12,0,0,1,0,0,0,0,0,1,4
289,35_11_13,0,0,1,1,0,0,1,0,1,8
290,16_10_3,0,0,0,1,1,0,0,0,1,6
291,34_7_1,0,0,0,0,0,0,1,0,1,4
292,31_3_2,0,0,0,1,0,0,1,0,1,6
293,16_2_U_18,0,0,0,0,0,0,1,0,0,2
294,35_9_11A,0,0,0,0,0,0,1,0,0,2
295,16_2_17,0,0,0,0,0,0,1,0,1,4
296,34_7_29,0,0,0,0,0,0,1,0,1,4
297,7321_9_1,0,0,0,0,0,0,1,0,0,2
298,34_8_14,0,0,1,0,0,0,0,0,1,4
299,15_5_1,0,0,1,0,0,0,1,0,1,6
300,6406_2_6,0,0,1,0,0,0,1,0,0,4
301,30_7_1,0,0,0,0,0,0,0,0,1,2
302,30_9_B29,0,0,0,0,0,0,1,0,0,2
303,31_2_11,0,0,0,0,0,0,1,0,1,4
304,25_2_5,0,0,1,1,1,0,0,0,1,8
305,35_11_14,0,0,0,0,0,0,1,0,1,4
306,6407_2_Z_3,0,0,0,0,0,0,1,0,0,2
307,2_6_5,0,0,0,0,1,0,1,0,0,4
308,2_4_17,0,0,1,0,1,0,1,0,0,6
309,34_8_15,0,0,0,0,0,0,0,0,1,2
310,1_3_3,0,0,1,0,0,0,1,0,0,4
311,34_4_2,0,0,0,1,0,0,0,0,1,4
312,15_12_16,0,0,0,0,0,0,0,0,1,2
313,6406_6_3,0,0,1,0,0,0,0,0,0,2
314,6507_11_4,0,0,0,0,0,0,0,1,0,2
315,25_8_12,0,0,0,0,1,0,0,0,1,4
316,30_11_4,0,0,0,0,0,0,1,0,1,4
317,6507_7_11,0,0,0,0,1,0,0,0,0,2
318,9_2_8_S,0,0,0,0,1,0,0,0,0,2
319,31_4_A_01,0,0,0,0,0,0,1,0,0,2
320,6406_12_3_S,0,0,0,0,0,0,1,0,0,2
321,6607_12_03,0,0,1,0,0,0,0,0,0,2
322,35_2_3,0,0,0,0,0,0,0,0,1,2
323,33_5_1,0,0,0,0,0,0,0,0,1,2
324,7324_3_1,0,0,1,0,0,0,0,0,0,2
325,15_9_16,0,0,0,0,1,0,0,0,1,4
326,16_3_3,0,0,0,0,0,0,0,0,1,2
327,6608_10_04,0,0,1,0,0,0,0,0,0,2
328,34_7_P_25,0,0,0,0,0,0,1,0,0,2
329,17_11_2,0,0,0,0,0,0,0,0,1,2
330,6407_5_B_3_H,0,0,0,0,0,0,1,0,0,2
331,16_1_13,0,0,0,0,0,0,0,0,1,2
332,16_2_6,0,0,1,1,0,0,1,0,1,8
333,7120_6_1,0,0,0,0,0,0,1,0,0,2
334,34_7_A_1_H,0,0,0,0,0,0,1,0,0,2
335,25_1_8_S,0,0,0,0,0,0,1,0,0,2
336,8_10_2,0,0,0,0,0,0,0,0,1,2
337,6506_6_1,0,0,1,0,0,0,1,0,0,4
338,34_7_26,0,0,0,0,1,0,1,0,1,6
339,6204_11_02,0,0,0,0,1,0,0,0,0,2
340,15_6_11,0,0,0,0,0,0,1,0,1,4
341,31_2_D_9,0,0,0,0,0,0,1,0,0,2
342,24_6_2,0,0,1,0,0,0,1,0,1,6
343,6608_10_H_3,0,0,0,0,0,0,1,0,0,2
344,25_8_4,0,0,1,0,0,0,1,0,1,6
345,6507_10_1,0,0,0,0,1,0,1,0,0,4
346,7220_2_1,0,0,1,0,0,0,1,0,0,4
347,15_9_20,0,0,1,0,0,0,0,0,1,4
348,34_8_16,0,0,1,0,0,0,1,0,1,6
349,6407_8_5,0,0,1,0,0,0,0,0,0,2
350,7_11_3,0,0,0,0,0,0,0,0,1,2
351,35_11_12,0,0,0,1,0,0,1,0,1,6
352,1_2,0,0,0,0,0,0,1,0,0,2
353,35_12_6,0,0,1,0,0,0,0,0,0,2
354,6407_7_4,1,1,0,0,0,1,1,1,0,10
355,16_4_3,0,0,0,0,0,0,0,0,1,2
356,24_9_7,0,0,0,0,0,0,1,0,1,4
357,16_5_1,0,0,0,0,1,0,0,0,1,4
358,31_2_1,0,0,1,1,1,0,1,0,1,10
359,6507_7_6,1,0,0,0,1,0,1,0,0,6
360,25_2_17,0,0,1,0,0,0,1,0,1,6
361,7225_3_1,0,0,1,0,0,0,1,0,0,4
362,34_10_54,0,0,1,0,0,0,1,0,1,6
363,24_9_12,0,0,1,0,0,0,0,0,0,2
364,10_4_1,0,0,0,0,0,0,0,0,1,2
365,35_8_1,0,0,1,1,0,0,1,0,1,8
366,36_7_2,0,0,1,0,1,0,0,0,1,6
367,15_12_7,0,0,0,0,1,0,0,0,1,4
368,34_7_11,0,0,0,0,0,0,0,0,1,2
369,30_6_C15,0,0,0,0,0,0,1,0,0,2
370,6506_12_11_S,0,0,0,0,0,0,1,0,0,2
371,34_10_C8,0,0,0,0,0,0,1,0,0,2
372,2_11_6_S,0,0,0,0,0,0,1,0,0,2
373,3_7_8,0,0,1,0,0,0,1,0,0,4
374,34_10_G_3,0,0,0,0,0,0,1,0,0,2
